location_id,latitude,longitude,social_isolation_score,transportation_access,digital_connectivity,community_resources,social_cohesion
1216,30.430786,-91.174828,68.18764749915988,76.57454961884272,64.884998073353,68.53628301815155,66.1383998953766
1217,30.430828,-91.07048,49.540189057024904,67.36583978676428,71.09321764860056,79.60508738050612,41.04135651500982
1218,30.430838,-91.174828,30.291441648517498,114.74391399708638,13.656821493519917,3.106408593745451,66.98496967624509
1219,30.430899,-91.17067,66.68889814977913,69.19235348557568,70.21400885999657,-28.061209102542733,90.41503796567797
1220,30.430912,-91.179359,35.6553638018647,9.668641959733613,84.69307390780203,82.62568704178132,78.87634780222378
1221,30.430929,-91.175079,12.646765182567158,95.57557858498133,94.0455478981082,5.441933957479536,52.29577320596728
1222,30.430964,-91.178925,41.42482081919098,65.85128550923068,105.36034520248771,114.52711862455328,67.07981068187121
1223,30.430983,-91.182655,67.56660757405683,55.00408441817433,65.06973030125542,24.30274875154219,43.42871072763387
1224,30.43103,-91.180702,54.452094579591744,17.377176654172303,62.31429799009667,8.055912628139641,47.19274456504218
1225,30.431059,-91.083992,82.06916692065835,73.80823601929376,44.465768017951845,76.60613472629825,77.24728216603062
1226,30.431244,-91.068527,43.357875560063746,72.91929193272371,87.8525712712027,20.263243464259475,54.28451315211351
1227,30.431255,-91.178993,27.90730387488,82.52262143571633,67.43443628319817,-15.812820591089487,41.30827094674778
1228,30.431448,-91.171333,22.67753861044412,29.376732160341977,67.18925983358254,39.79556519469684,58.7126397182764
1229,30.431465,-91.017853,67.94933605174563,33.38990657501991,66.84322309016932,32.96592740554532,53.36703636263119
1230,30.431484,-91.181213,59.665769651412276,54.03982213237204,56.46723926608964,46.41376046258504,31.65770749306818
1231,30.431513,-91.18116,54.99641429162661,108.39664845819792,73.19236629911161,5.910704206792237,64.25293964252258
1232,30.431522,-91.181587,29.85505207375199,73.14565475177334,59.75155688760278,72.66118193698154,76.40692650451663
1233,30.431528,-91.181221,23.118269581230408,60.310153564659366,70.05697344606145,84.09870992628616,41.93275893958625
1234,30.431553,-91.18119,55.092464141597965,93.04098237348282,64.78498025587412,80.51129626786634,77.22522558493868
1235,30.431677,-91.181,8.543577014859993,76.72147799411016,68.98233389672292,86.24286875497472,57.306200105960855
1236,30.431726,-91.1735,33.671647479640185,108.42099886526312,78.71765812429288,97.37102789530628,19.158908178912323
1237,30.431726,-91.171638,33.97982393191989,34.227656421804916,75.19428729553303,67.44382953580622,85.05415164785784
1238,30.431885,-91.179688,73.67944281161348,55.687255722582144,68.85277181448897,51.20112905290398,60.72829848015136
1239,30.431887,-91.019539,18.20480429932357,75.93594727207169,70.08381367739283,86.15348513774262,78.05908162941934
1240,30.431898,-91.028542,45.207629309417285,52.5527301754812,86.4570247006258,77.67990837427335,101.63015917092757
1241,30.431934,-91.172394,45.607276602417194,34.973137292081034,76.68058042359604,45.953371017521675,57.32401792820765
1242,30.431952,-91.172264,49.49426893448878,71.00519621925862,65.92019344458643,21.344258137928144,37.912675651492464
1243,30.431988,-91.034492,53.93460664866974,66.42445052735988,50.501283678216765,15.721828543135922,41.542085418127975
1244,30.43207,-91.170578,22.73682089426934,36.69523835289197,52.82972331879561,57.5719777019403,20.90605772054627
1245,30.432096,-91.030167,50.42769618317793,80.97882939286666,38.02520264265273,48.33537157729918,44.389066738040725
1246,30.432131,-91.179222,31.912204322563298,45.650366279783995,39.219108745846995,78.01826684818215,57.52962955562403
1247,30.432188,-91.1884,65.90240378439346,99.59268170618842,62.91541845119032,66.60898212412104,96.94668781987116
1248,30.432188,-91.179382,51.43814046456995,54.719500959841135,43.880572729608154,79.28300288993853,63.861114397183655
1249,30.432247,-91.050682,36.32177547598882,76.24402121533258,104.22240246778786,36.83924984303826,42.90903884916574
1250,30.432266,-90.998474,64.59951769533404,45.97561331767951,46.06162739262392,61.965486403253585,66.18171161438721
1251,30.432325,-91.160774,18.279620457930072,78.22616381677457,38.3281012890881,47.53639367509576,78.95259881738961
1252,30.432335,-91.179138,54.91393243439909,47.58874508330429,44.54740178996235,77.73808553208254,52.59651713663561
1253,30.432375,-91.152168,53.4203481626127,57.10936494382011,58.93618663587773,58.26524227178887,70.65707881889412
1254,30.43252,-91.179054,71.00380230499309,28.217199373243734,73.19037479900244,49.867717795485795,24.954588505067957
1255,30.43257,-91.072701,44.870607163267564,92.03654830552455,91.81971886431175,21.798280999812558,105.41544552029005
1256,30.432581,-91.072632,26.48282263656798,80.09297195054357,55.54417155810323,109.63696094448667,24.796916134695774
1257,30.432602,-91.052483,48.738010639672915,95.46267482875025,79.17028243066332,80.44060505358274,100.41620175816378
1258,30.432611,-91.052666,64.15445411598304,75.09933457455008,67.67161202369547,83.20105947570576,70.17310706265336
1259,30.432648,-91.063248,47.723086697748315,97.9999208402028,43.39289698819967,26.628585765724388,57.503289497081106
1260,30.432697,-91.072166,12.273904115299384,33.96565613255893,78.6349028415077,76.54803442356203,54.3897556226123
1261,30.432856,-91.188911,35.459671879993216,49.42791425124271,71.17436808735458,68.83728023324446,69.55151337441697
1262,30.432859,-91.181046,24.855450749556994,58.41346945456267,99.99529595881204,69.25696210942066,75.97043168174731
1263,30.432919,-91.068481,69.26554905404126,104.95485245766588,79.8275222048239,52.48812057025053,93.90951757779163
1264,30.432947,-91.071373,44.189962861111134,38.67902534386027,47.49049098334763,131.86138266650644,56.97269641303177
1265,30.432964,-91.052574,3.0322921285403748,99.9786970368912,94.070376843677,38.32142691187946,37.34601551376091
1266,30.433018,-91.030533,6.537507913266527,121.67274706777538,69.30588224311217,30.934595385579488,89.4791672074437
1267,30.433041,-91.17926,44.93094928359389,81.11157222124815,57.09969343502443,135.267606811123,39.3616040618975
1268,30.433041,-91.030319,66.65014863296834,61.281092379806225,96.09643517199706,43.268476301761524,21.534251454022566
1269,30.433044,-91.136703,49.88218560561972,93.6919406330531,75.99212842158042,18.441908554838893,55.023743239785844
1270,30.433048,-91.178505,44.18196954698084,97.86596552955672,96.80278156435595,89.52117970247255,55.419466818769735
1271,30.43306,-91.179207,9.48389849373247,124.97425878714614,82.60915146129001,25.472747009713277,65.99688340439411
1272,30.433071,-91.179047,26.06877647774316,34.99387139752183,47.99414445053492,103.29350226809395,38.78268833097813
1273,30.433174,-91.068474,14.872574814350372,79.95307443765782,52.46873742122646,3.9941258230161547,37.39334402004013
1274,30.433186,-91.068939,32.759454517935175,52.085862282842335,75.48252262627604,109.27571052212899,76.09209805235488
1275,30.433243,-91.17836,8.338456458415312,58.66908927937142,73.51751303096343,65.72699425172355,12.334185933925575
1276,30.433287,-91.051796,36.32286937510259,80.76706541159479,50.36394148280542,115.38904338578116,46.555294649602885
1277,30.433338,-91.052109,34.19039796716928,61.0668597211998,34.61085983791485,29.217508759710963,52.47456040118931
1278,30.433342,-91.18557,4.734015009585093,64.75199703917376,59.27016809328738,41.55193295740675,54.08208639599945
1279,30.433344,-91.026245,56.601585689928534,32.92169972613975,81.98584738509736,76.88667527116665,35.38530229386328
1280,30.433348,-91.025566,67.66404608580872,25.026714800809632,54.28208104731715,11.85296971731756,68.42708136835809
1281,30.433355,-91.057472,31.94222877045657,79.97025168034382,84.08126845383809,52.45997292606214,71.14325515924928
1282,30.433361,-91.025352,54.3649614454029,58.253288824638766,107.49762867111356,90.89804289375171,77.55677401873031
1283,30.433424,-91.183762,45.179646332712714,66.6268619939209,127.24526009056027,62.081360990641514,39.316688675421965
1284,30.433447,-91.051788,28.71947717978904,18.05687299649511,34.81144299979614,55.25637092330908,32.48552170402459
1285,30.433472,-91.174164,40.34693359630311,69.91074116663786,69.16896221315338,101.38752108152346,63.36928569163395
1286,30.433516,-91.185631,73.7132969853837,57.020421274124146,74.02752199252815,17.54182734293896,35.50905853843541
1287,30.433517,-91.180977,88.38321742899802,95.45759944102502,48.6028253460592,77.06612386832309,71.32171111886068
1288,30.433519,-91.180878,41.010486380885396,97.25016681784287,49.23918542104105,82.24511660644491,66.46432710831944
1289,30.433538,-91.180756,39.16827873346339,70.02398541833384,81.02879148059317,22.952208141819366,37.73661247439781
1290,30.433802,-91.052605,38.781468903097945,66.14535485816883,55.7897476867093,107.50144116523471,24.437913760216002
1291,30.433809,-91.052406,45.074475238714506,29.265459523741175,69.00292572205325,20.170044254201834,51.57077071708754
1292,30.433838,-91.052223,29.518576134753058,74.23337859203752,51.158354628864686,60.16374322668913,22.73189696356807
1293,30.433842,-91.181908,56.20816168143818,89.42113641636026,48.51574296253288,-3.619254124338618,45.66817992174214
1294,30.433929,-91.177078,30.851601199432746,49.958723004485535,63.288520141984186,57.627694977549766,73.11850036209161
1295,30.433945,-91.109299,41.36396382448873,37.762619889646814,98.1019597677432,84.26272967861344,28.416147258783184
1296,30.434032,-91.181992,91.19048346222198,53.91477416872933,82.70179687435875,38.77963536276817,31.343106714349364
1297,30.434042,-91.158714,77.77849518335208,80.08794924123849,64.63018704419868,46.21389340129236,53.831126745109856
1298,30.434072,-91.109245,65.91703490047232,36.25599345917159,56.11824854462932,85.52165651483982,72.92066158526931
1299,30.434076,-91.183014,45.924256640389004,57.2459129727389,60.618647079292884,-24.988804258452085,52.91582422733666
1300,30.434141,-91.052765,36.40236546580621,61.12036580902061,34.65655623923544,32.808511964474775,62.04039575594056
1301,30.434143,-91.074715,71.9413251597707,43.137155877612884,64.8120488209395,57.52839806897801,74.84249368138866
1302,30.434147,-91.182014,66.01660214780753,107.15966779436245,51.47727204030952,35.04275696587262,66.78894190314544
1303,30.434206,-91.181541,51.383846962265366,60.92000190239468,56.2756472593396,-0.43318024175251324,97.27852561353671
1304,30.434284,-91.182243,44.08117197750187,78.37345455331959,67.77623694154141,15.093683321955165,69.49530871540993
1305,30.434328,-91.185112,74.6069039832287,72.24571885517041,96.94454250873682,102.73304162512805,36.56233741146579
1306,30.434332,-91.18512,56.419241806094085,31.61252000305007,59.26581982128374,66.44021625700562,65.16902883124511
1307,30.43434,-91.05233,60.51293726261416,31.301985027378667,62.8065432607011,55.31320997034128,37.9813360042229
1308,30.434345,-91.05233,38.92631120331925,48.254977839462775,64.80456490980033,25.617052321640454,57.86888453456689
1309,30.434347,-91.184959,71.1354458386639,51.33055991755933,47.5737218562973,86.41362654454663,55.359494540113985
1310,30.434368,-91.181244,42.48506111895578,43.461438687959046,96.8362009988241,38.23042278217856,5.155067662155135
1311,30.434372,-91.178146,84.50680578888257,61.8924044395913,70.7869330440324,2.9705985271366675,74.92535388589731
1312,30.434374,-91.052536,31.982186464671727,34.364335275734426,84.4927494462753,71.91626634651494,67.27552365150412
1313,30.434391,-91.052544,80.79156331201706,47.15063674220371,44.516416118508126,34.939240718153876,72.68557337746518
1314,30.434395,-91.185112,7.415646429358609,98.56741883104266,66.24252536314638,92.32944331349063,69.97438809387926
1315,30.434467,-91.178627,26.985532839514356,36.34647713028636,71.87216058594805,47.64200675463633,76.24093242437395
1316,30.434515,-91.062218,44.64290644402058,84.37407749556098,60.37192252537709,60.8432257948486,59.64904983915975
1317,30.434528,-91.066216,-2.0044713782313472,54.961836817236204,109.42430830873367,29.663570891276112,75.44651247732985
1318,30.434544,-91.074081,50.206322402575,65.58066938204904,77.02648572751698,49.94320660074328,50.01422443820255
1319,30.434568,-91.184113,26.554854002003626,94.43875742058951,72.60958899707651,67.13999304226924,63.87271911696492
1320,30.434574,-91.171715,52.91770320680659,79.10803501577621,82.59693801791562,36.34780349513874,46.753103306275186
1321,30.434599,-91.179276,46.64435472048047,34.39724536456499,85.74993969886958,56.24492767902378,46.54676251734317
1322,30.434633,-91.178047,53.536307946498354,58.00373224986617,80.67276566878492,28.503851574829085,132.89393962815686
1323,30.434637,-91.178062,64.42844897805868,87.77005779557905,83.21263566099442,40.52209639868266,30.151569428144136
1324,30.434675,-91.181412,45.25524713381643,73.5579627182248,64.54188359375165,44.77702085238235,33.29144920505379
1325,30.434732,-91.180328,61.45181007017906,86.86767348163056,53.04956641882747,40.544314596254274,65.56839684585186
1326,30.434732,-91.180222,30.93018376260017,74.97584212392752,74.02464017516655,25.674130341935463,10.42800491352779
1327,30.434736,-91.180138,57.156540617146504,69.31687631757266,78.72588189748348,43.717049759447995,83.45698358710705
1328,30.434748,-91.183052,58.50836469533809,69.92992248495221,84.64480494439556,104.27331905078503,69.83542751041803
1329,30.434759,-91.180763,3.8160830373094257,53.90553049020663,74.3869972156944,50.71073935352521,40.70180091872125
1330,30.434761,-91.181145,54.096494867483436,96.15411178005918,80.9073945672552,115.36970503440858,51.73756581140968
1331,30.434763,-91.181023,62.552734708164834,39.43012655434136,83.07378526539247,59.04163208441952,52.28857317086292
1332,30.434767,-91.180893,13.604943624721727,77.11041099042535,50.92257344945009,43.64009339764254,75.6026057720482
1333,30.434776,-91.179382,10.235409997486201,52.433085603720066,30.05014316746447,34.82243616314048,66.13098584121235
1334,30.434786,-91.185143,28.19843265467287,68.70908355117562,42.30379719162579,80.20428340528541,74.35156483349036
1335,30.434803,-90.999748,68.34876230968543,125.01278551742246,61.738962790534124,24.394981917050234,82.14948958548098
1336,30.434826,-91.1847,27.7055032423505,95.55602003173546,76.51081856774275,-4.553338432268665,36.14339495021583
1337,30.43486,-91.184669,0.02751602747063764,78.60771651826133,101.97197369571435,89.41446276749313,65.00172157467088
1338,30.434864,-91.190575,69.49291931734959,59.366501012284665,64.59294061887485,69.61265279003068,65.92927493515607
1339,30.434898,-91.179031,41.69017251104522,90.9245417338725,49.07311469448607,63.56867415328042,50.74402250703937
1340,30.4349,-91.079697,58.81236863833564,72.53998651299256,100.7186409252396,22.398576643039952,20.215563624129885
1341,30.434917,-91.178169,53.58597770430618,91.6805440109409,80.43903620610615,60.59196920398358,78.96979862895587
1342,30.434927,-91.187691,34.575304303568046,88.49239010550546,59.831439091494794,71.55287387599411,71.87204597706048
1343,30.43494,-91.171349,45.49141616747148,81.06854730266467,107.05400774966378,65.98933598994464,48.50992635146558
1344,30.434959,-91.160355,48.090306080656006,70.5805340747905,74.24605812947695,48.56882712908719,99.15502250647856
1345,30.434975,-91.179283,48.62841806989608,85.24193213542131,67.58156116304872,34.68535844718817,96.17841554043028
1346,30.434978,-91.010269,78.62143986220552,30.01582406444656,58.47766253477144,79.86302841540541,73.96538335668255
1347,30.43498,-91.011803,44.762895113341024,114.96343276058475,85.82214961755909,61.12750621873522,28.023462116873684
1348,30.435003,-91.187752,58.454818479788486,20.500366306179348,71.16059917408646,52.329341978873146,60.83664219052249
1349,30.435013,-91.171341,71.519955780754,105.30994751828126,33.58564923325885,99.13352025839785,77.6558699121836
1350,30.435019,-91.142624,57.04321305241584,50.30762742442111,82.85678991234913,-4.935037344028423,92.14472214179153
1351,30.435051,-91.179207,71.65471761268125,79.12119194420688,67.30159234972525,61.85365685223387,78.15293056951904
1352,30.435074,-91.179008,16.338716542618783,11.973930936844855,70.4805088971456,70.37426723820704,90.37656441751865
1353,30.435108,-91.080704,39.07484702672316,94.8521278541625,89.70430682237132,65.43068831100778,114.40761127336519
1354,30.435112,-91.171715,49.16702016044591,49.03895381464625,73.05741534348435,22.757427779937615,49.118959527964286
1355,30.435162,-91.184959,24.406095790371047,65.29337439000315,67.96573602033953,59.77151040684108,-7.2171620461830095
1356,30.435183,-91.051651,30.466297333774737,86.40788427721392,47.28311477444192,96.43988157962758,74.21137561743235
1357,30.435219,-91.178444,75.59757032755059,98.1581665916375,97.1580824693037,97.21808005343598,60.614799112919734
1358,30.435223,-91.188087,77.3067384444133,35.17717127803431,38.294431216376765,63.749379834832254,99.69963878268577
1359,30.435232,-91.185738,37.51731500777748,50.935893689526935,66.90050256021534,1.1592879718421067,51.92375864225888
1360,30.435246,-91.078377,45.32018550224572,90.53415276781892,64.89384505235132,111.22593962376497,73.65595350473599
1361,30.435253,-91.179344,26.94623112163057,71.498168363695,61.64204239266543,24.012714982347994,58.7456334756928
1362,30.435261,-91.178543,78.73892374475497,77.0211371833884,115.89015405137411,75.48170730126336,108.13657546301273
1363,30.435265,-91.178314,34.49027071914519,84.41224371054362,59.85274228909294,40.30970057948725,44.97068962641239
1364,30.435299,-91.065033,47.21727581548911,73.23336857781784,65.66258459687086,65.61018550809965,-5.97765383143559
1365,30.435307,-91.05246,40.39604447832834,100.2184420888077,75.91127275487194,34.3676794384583,81.24556784963657
1366,30.43532,-91.022041,27.36014523288883,91.77492980094517,88.01414928882252,59.40163625403496,87.44273112566194
1367,30.435322,-91.070709,62.29041956166361,49.492966478769205,62.05313141846961,77.31629677681276,55.80921398354243
1368,30.435326,-91.017281,53.401134212448056,68.92531275264164,98.54644477850331,42.57555572380051,31.63815125112815
1369,30.435335,-91.022545,69.87176587038479,81.88794197501277,51.7060600954467,71.59920494755696,29.205735015175595
1370,30.4354,-91.183441,45.314588416607585,103.68564904430288,81.66135640560351,42.89941830119373,76.06604744707498
1371,30.435406,-91.093254,81.67385088068775,60.62837524189341,68.10841558347349,31.5511039152921,54.18331045250803
1372,30.435408,-91.182465,53.7521970881765,88.65849452602593,71.46823523140404,-14.275543842043422,74.99369644030446
1373,30.435427,-91.174789,70.69470755637995,58.22305454068155,42.71963254407743,93.84637059283003,62.739595131485444
1374,30.435452,-91.063499,45.42864781603329,58.89045598258212,85.92605980799866,62.350602869261216,27.941643457642932
1375,30.435469,-91.122345,27.690473606490187,47.77515360841295,98.78115429836213,83.08031176923191,49.17307644368044
1376,30.43553,-91.047905,48.22410473104594,79.0875090819265,56.53971701533819,69.07786235044598,81.73488876498547
1377,30.435558,-91.172066,56.29887926193435,64.49795529497969,59.430600892807774,20.413554351206272,75.80650752024552
1378,30.435566,-91.167206,28.49537437724711,-3.8197614570261296,74.17011055809854,28.75405326482405,35.36543911036218
1379,30.435575,-91.12278,58.69232765957848,105.59279095224043,42.20289253218827,84.3751642335883,64.79515931874434
1380,30.435591,-91.040276,28.636693982533053,86.9391039849984,60.32108632300249,77.50350109399443,64.33670187754691
1381,30.435595,-91.170898,41.96468447904043,55.13062195452943,73.69128521570636,11.419035080184374,46.883783617723886
1382,30.435598,-91.040421,38.211346881636494,37.153057523570894,80.00934394817011,74.67009365294143,53.06744294995968
1383,30.435642,-91.031052,74.86592431950986,83.89144741869134,75.6575660155728,75.96431753859567,87.47334228301979
1384,30.435648,-91.065002,65.77508763571356,54.28506767863457,76.5684059453683,76.1042923193827,95.23217814485362
1385,30.435682,-91.184204,41.371323746113504,80.04963788355502,50.885570761260475,99.17617999468354,29.84525942815678
1386,30.435707,-91.186226,50.525970289589374,67.39880958053433,48.207817838427346,34.36741458250149,69.03973668939948
1387,30.435715,-91.179626,49.723455785265344,91.13588679761575,21.747312250684566,75.44403037339974,-10.671832729042194
1388,30.43573,-91.171341,44.16614032425081,80.44125941553249,75.51113293056613,21.105638946387288,47.62202915743006
1389,30.43578,-91.179283,46.44833592967494,60.571033724554006,22.756577854526423,14.386128125737855,51.147066033602556
1390,30.435785,-91.178909,70.55648702515614,66.06109061105815,85.75697736856307,26.892653055429555,34.866872735072306
1391,30.435812,-91.180519,-0.884032882358019,76.46562836535512,44.79108819390702,55.92925883286275,37.135281342873185
1392,30.435816,-91.163887,67.34122860497496,57.91886676608975,62.12737321662693,36.105152415337145,71.32858343497693
1393,30.435869,-91.186295,36.070873589364226,101.13600635223516,63.065738544988534,49.802086533178674,79.93081433448178
1394,30.435873,-91.175278,5.478249564353144,46.30136981354527,59.77256359677061,73.95563122329831,61.796395434325554
1395,30.435905,-91.18158,42.5732779918562,21.52509099654032,83.6447692398176,125.15895313365348,55.95143894933054
1396,30.435913,-91.028145,32.74922316110276,23.8085138222863,59.31276994491231,35.10363814149994,53.091334771368935
1397,30.435926,-91.056473,41.26924574032351,65.59637951318724,104.50895188645552,93.12664003799863,81.10998109866179
1398,30.435936,-91.181557,54.636582483173164,99.92398707469506,59.703302112898236,48.14770245902416,68.07701003021668
1399,30.435953,-91.180008,29.82372260638537,137.7781583869425,51.61879715500825,72.98344570498126,18.09679819720202
1400,30.435963,-91.186272,53.945788210889425,83.19606579699595,60.925566432766175,71.25763905072326,86.30361578939117
1401,30.43597,-91.055092,46.345960689709976,99.36604753094564,75.47669078276769,45.47530647422258,53.719017370861955
1402,30.435976,-91.180656,27.610264919214927,87.92527984533307,62.79232698211404,31.04345789698565,52.75610138408387
1403,30.436007,-91.17308,61.55961242457006,107.53746684813058,54.014258826088955,33.85638088374396,51.551789496630825
1404,30.436008,-91.175034,36.34742953842211,90.55536164572254,34.89354618058552,24.129526169095655,31.227116333917117
1405,30.43601,-91.181648,61.81160050493343,80.10783382652873,69.34643207245679,40.53442021091362,64.82978472283394
1406,30.436022,-91.171928,61.5510945215364,46.34732270683158,56.09044241733343,-6.681756562790224,30.85487388864126
1407,30.436024,-91.04438,32.3935601336357,58.0091523741517,75.90725248086699,-13.652595099620095,69.14870726188116
1408,30.436041,-91.04985,39.14362993195692,86.01934164997427,84.57587511478802,42.94864568897941,67.68517812881659
1409,30.436052,-91.178741,56.73208276606001,87.30484169402703,69.06249105519872,47.523857977101436,74.9373169873464
1410,30.436068,-91.187828,54.20114143350436,58.0995569335836,55.68350644527344,45.37371713407945,63.47135550974727
1411,30.436075,-91.179451,47.39953903523718,107.86533427371114,57.915187315311485,87.80337297322033,81.0058420696671
1412,30.436087,-91.171577,51.25059460986604,57.81122439504545,83.84360209178173,29.94431592809052,35.24597575380045
1413,30.436092,-91.183846,67.2605857844372,56.01757342157572,53.85799430201655,42.01858106252745,40.90563559727154
1414,30.436098,-91.098793,52.64780009463804,77.77402285552677,75.12125908236933,57.301502548223326,37.635048310822974
1415,30.436136,-91.180626,54.91219311845621,66.93244379810045,61.71072208763178,36.94772250187422,118.55429678325267
1416,30.436153,-91.180725,61.24516589422018,57.657629402814436,76.37776600340264,72.19167012956396,87.5043607729606
1417,30.436178,-91.159157,69.69729508555777,87.55145884626178,79.90854983104568,37.046786741895616,70.43583494113258
1418,30.436186,-91.178825,31.451388470419417,49.687159353671134,20.537326708969754,63.062205910095415,58.084963333011856
1419,30.436205,-91.178741,44.61984473587136,78.43346614767135,23.288981873395464,89.08258642572211,18.088324766989206
1420,30.436214,-91.179985,18.458586957702437,42.73672394657024,80.33311444209194,58.15938286503293,80.47338270201914
1421,30.436251,-91.180412,45.4102658469287,42.46954274959681,121.34157089577151,18.384873453491398,78.94604574476112
1422,30.436329,-91.172546,24.42409993627642,87.7387452473871,37.24440417095682,25.69335364100209,11.069800446407305
1423,30.436344,-91.172523,67.94289042164114,38.68266933537862,88.03688801439912,79.73951558656172,72.41206014611734
1424,30.43639,-91.171951,48.14552298252163,56.22915504855913,91.45846743630578,61.8128294928037,61.872060026222165
1425,30.436417,-91.178764,33.89580404895105,15.972097348209571,82.55186441833933,66.67014874353188,69.87620374119922
1426,30.436422,-91.179977,54.164756800883026,57.757656620681665,83.70265350355282,56.124475806814196,38.23552113024986
1427,30.436472,-91.175407,48.796355254811964,120.19296288144285,58.950502320546065,70.03804774164237,56.80111190975515
1428,30.436483,-91.044136,48.338845474866375,78.73025730318483,53.60107084353361,116.2624211868411,41.98631819780029
1429,30.436522,-91.178978,62.97045500426082,52.35236912891221,59.02220828726835,51.737366801434796,35.30459591973714
1430,30.436598,-91.169579,57.697884643592765,90.0749302001582,48.36240681621561,30.424996786966837,54.519664213738814
1431,30.4366,-91.175018,99.68975783621909,38.569637461774846,64.0136300141142,80.96731697256983,64.50366556785121
1432,30.436703,-91.174744,16.804687229127513,36.27197262137758,79.9011617677212,68.0531401175703,20.33595198728999
1433,30.436731,-91.060715,61.70796965560101,69.42484146842837,32.22320853267403,9.63394211176692,68.66619001590821
1434,30.436783,-91.171303,48.076951139532135,56.05849741123837,59.33101680119339,31.76597087231382,56.30394778412111
1435,30.436848,-91.181297,38.32415976631903,75.31882463027938,68.92522351051677,29.253450637858297,123.59472205471086
1436,30.436897,-91.047287,45.607198775687024,100.2346196412049,57.52073741451304,6.1044975438893445,78.94015986654288
1437,30.43692,-91.1688,47.47509282900445,41.658286807906734,99.23774873943543,100.8388976715619,65.47514981705416
1438,30.436949,-91.171532,20.992157063298244,40.777498407756525,71.50045276067756,6.821261147678612,55.09605906364559
1439,30.436949,-91.170914,26.536116588613467,61.441260671582725,121.87345944901101,72.70969916201743,78.99064525523646
1440,30.437031,-91.180992,47.4051314503909,73.85208024151838,72.08510872157832,14.765994976154381,64.77958980499452
1441,30.437071,-91.179962,45.55240005726599,57.68811973166516,57.23968411723782,72.12558177920505,84.2421706568334
1442,30.437124,-91.123161,44.39154961426886,61.416610355237225,67.74159385586337,-20.057284980944136,79.76652194855927
1443,30.437149,-91.123146,49.603729774213356,36.02268839036422,46.25924335693583,66.22877553698342,58.06952476115996
1444,30.437204,-91.171616,42.54454112680045,62.81914415690117,97.79300417121988,108.5643418948458,108.53752840351191
1445,30.437263,-91.045929,53.24841988681673,98.0547551739646,110.92726872416915,78.30689569815559,96.72608025138517
1446,30.437269,-91.174652,74.81717241198214,32.68868850036117,71.19372620557697,67.63660987319057,51.5831497367477
1447,30.437309,-91.174561,27.366977230634774,65.48495603250483,66.93076660847663,26.295296615840755,33.23533142840426
1448,30.437311,-91.045601,78.59593884940828,101.53803162119291,95.14813438736392,57.26741599628064,69.19750926930571
1449,30.437319,-91.180176,55.18001323894579,101.54981115590053,57.3290964240447,52.606078284406145,44.187563058481736
1450,30.437325,-91.107758,45.653831642927194,58.104958676924646,91.07725189768566,-6.40842379249289,56.80989623989445
1451,30.43734,-91.171944,43.45067566336724,74.82659634096215,69.93046968209481,80.36899885864553,66.32248353872613
1452,30.437366,-91.172966,54.94186714558384,75.35628401859157,97.65994260804489,54.801804671950016,82.00793327775702
1453,30.437414,-91.175453,47.59865569382398,66.61497039304291,95.75212660600914,85.51492963245717,76.86610284980283
1454,30.437414,-91.046188,-6.815176531750513,135.56795436094518,78.76974045808812,19.51916236091525,21.147490879892125
1455,30.437426,-91.142616,52.50423646682982,45.94896421785816,52.60341295522582,84.70590243181509,63.95386403077016
1456,30.437429,-91.045898,36.47827624571179,68.86856507906727,84.36931660045347,67.3533076369017,66.53339127960803
1457,30.43746,-91.045898,80.3168239313439,53.98340216433703,83.08082185850724,57.6776434753277,-6.2781185707419285
1458,30.437477,-91.057823,70.9690165213762,58.37660749376573,59.80869243419316,88.12308262437942,56.758663651247545
1459,30.437494,-91.046875,52.93902648364087,66.83925800265921,85.7874698869818,44.58253029206056,92.3622304228327
1460,30.437496,-91.057846,31.363012531938395,102.52623136998167,73.41727841025418,24.235127613695855,74.2601599233027
1461,30.437498,-91.047287,20.679720877331707,50.61727767085768,103.918781528464,29.95477125343173,60.927141212375304
1462,30.437532,-91.174492,67.14214926398674,56.38262275358934,93.97849880860693,91.4211071433493,48.50363022795666
1463,30.437534,-91.18145,32.3973406022486,85.46406645920908,42.99687795206094,65.15294863843457,56.36848376889477
1464,30.437677,-91.04557,53.411687339376826,85.75150903818866,83.52280150134473,10.471427565252698,28.545529299218778
1465,30.437687,-91.17524,72.19422736134112,99.16781648656672,74.42493206443633,71.32627253346448,94.92001437220854
1466,30.437698,-91.045555,50.35759225859679,62.50771376396698,96.69781869240559,45.44771276003759,74.002452863676
1467,30.437748,-91.05529,27.501724900644753,71.75052139357098,57.059381874946034,46.3757773275239,70.22974079185637
1468,30.437771,-91.171295,52.185902632509176,140.98400826140062,55.30059095806579,60.399947702836705,94.16585835452874
1469,30.437876,-91.172981,-10.571582008571818,41.2404210154965,79.92311781594384,38.90072214529511,61.669806403322276
1470,30.437891,-91.069756,31.11076751060493,41.91946326408119,52.07126159196373,42.21824510583242,44.976118583593724
1471,30.437918,-91.045837,80.1758383923195,41.53962793360425,100.379399187619,42.5266709170264,44.3255871810176
1472,30.437948,-91.045815,60.15173198219355,54.45599180139867,59.865121213605576,43.60310525108631,87.42647754429218
1473,30.438068,-91.171257,21.937886722929196,50.05188265927271,76.32461640597172,24.758367836510406,89.65324307766106
