latitude,longitude,id,statusdesc,typename,blight_count,housing_quality_score,structural_condition,affordability_index,maintenance_score
30.428968,-91.186111,1,0,{'TALL GRASS': 1},1,95,83.73555756485801,75.96671605048873,97
30.428982,-91.181473,1,0,{'TALL GRASS': 1},1,95,74.5574767240175,45.55810324941962,97
30.428982,-91.178146,1,0,{'TALL GRASS': 1},1,95,75.11196157084538,45.08303799654093,97
30.428988,-91.17083,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,86.41038532741194,78.92761815697,97
30.428995,-91.051926,2,0,"{'TALL GRASS': 1, 'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1}",2,90,64.76381884432415,49.77754874905747,94
30.429033,-91.175011,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,66.71335254475196,70.74318503452014,97
30.429054,-91.18644,1,0,{'TALL GRASS': 1},1,95,75.56837705808526,82.1346655505083,97
30.429087,-91.177635,1,0,{'TALL GRASS': 1},1,95,67.94068858640951,55.21738458196272,97
30.429113,-91.17765,1,0,{'TALL GRASS': 1},1,95,80.34301793976984,68.00966816926177,97
30.429125,-91.186424,1,0,{'TALL GRASS': 1},1,95,64.39972266764768,53.48015762221158,97
30.42914,-91.174576,1,0,{'TALL GRASS': 1},1,95,109.16924643439725,65.74568207562436,97
30.429161,-91.050896,1,0,{'TALL GRASS': 1},1,95,95.68497744285857,50.955021929178926,97
30.429213,-91.173836,1,0,{'TALL GRASS': 1},1,95,61.33568024960473,68.35662883007552,97
30.429237,-91.176971,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,50.353681650163836,-0.6990580058837814,97
30.429239,-91.170921,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,73.21797596266065,83.33299736715422,97
30.429266,-91.186218,1,0,{'TALL GRASS': 1},1,95,107.44011900428032,62.47598254543943,97
30.429274,-91.179001,1,0,{'TALL GRASS': 1},1,95,74.42661075374639,28.85206096845673,97
30.429276,-91.052864,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,83.99076317517772,63.91126565736907,97
30.429277,-91.170876,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,103.81651460342007,75.19443238937829,97
30.429314,-91.072487,1,1,{'TALL GRASS': 1},1,95,74.94626028392697,72.06380223754908,97
30.429319,-91.177025,1,0,{'TALL GRASS': 1},1,95,92.14855453054304,69.12971840323628,97
30.429323,-91.146194,1,0,{'TALL GRASS': 1},1,95,83.48446639713323,34.726795130772736,97
30.429329,-91.14521,1,0,{'TALL GRASS': 1},1,95,104.91647544190928,66.28199703142371,97
30.429363,-91.180161,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,92.56599527654036,56.399466661622796,97
30.429405,-91.18644,1,0,{'TALL GRASS': 1},1,95,56.658467094145394,60.37961887794503,97
30.429407,-91.178185,1,0,{'TALL GRASS': 1},1,95,76.2052153104553,50.37643557552756,97
30.42944,-91.186455,1,0,{'TALL GRASS': 1},1,95,72.93349002242424,65.96769414990682,97
30.429476,-91.186142,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,85.57957913412771,95.99968844348587,97
30.429476,-91.179726,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,82.2150570006751,71.91891707678641,97
30.429546,-91.18644,1,0,{'TALL GRASS': 1},1,95,83.33154943041923,22.018953353647692,97
30.429552,-91.162193,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,87.58789412275715,69.30991799234404,97
30.429594,-91.1744,1,0,{'TALL GRASS': 1},1,95,69.35089245762009,56.230931530005925,97
30.429604,-91.044434,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,71.78065381911793,42.359217136954655,97
30.429617,-91.049797,1,0,{'TALL GRASS': 1},1,95,95.90954074964124,49.08594291581321,97
30.429625,-91.174057,1,0,{'TALL GRASS': 1},1,95,99.40894597065548,69.19155726956407,97
30.429634,-91.184044,1,0,{'TALL GRASS': 1},1,95,82.24948135471536,44.64480271157308,97
30.429651,-91.186462,1,0,{'TALL GRASS': 1},1,95,77.680874015418,45.837232722799584,97
30.429716,-91.177803,1,0,{'TALL GRASS': 1},1,95,58.395368019640074,49.774014676126946,97
30.429722,-91.186447,1,0,{'TALL GRASS': 1},1,95,84.56372065079435,62.37892844547801,97
30.429731,-91.170776,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,60.52556527597279,50.45820357407485,97
30.429745,-91.177879,1,0,{'TALL GRASS': 1},1,95,96.62475364452756,54.38465966734186,97
30.429758,-91.170692,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,81.81382865921366,48.6548520604838,97
30.429802,-91.072769,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,82.46336065376303,66.32325258625235,97
30.429825,-91.174011,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,83.76887859173979,67.97616864584622,97
30.429852,-91.177856,1,0,{'TALL GRASS': 1},1,95,70.35437790476003,87.87800617547856,97
30.429873,-91.170807,2,0,"{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1, 'TALL GRASS': 1}",2,90,88.91092296568708,57.37781894321064,94
30.429876,-91.183281,1,0,{'TALL GRASS': 1},1,95,79.69306738810903,49.81953244871674,97
30.429922,-91.174828,2,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1, 'TALL GRASS': 1}",2,90,45.443648739724914,73.94090910683224,94
30.42996,-91.049622,2,0,"{'TALL GRASS': 1, 'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",2,90,63.06345048392878,54.17067143467445,94
30.43,-91.170647,1,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,66.68513408016545,82.02220633304914,97
30.430012,-91.049629,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,66.54849345487445,21.731752941053703,97
30.430029,-91.179764,1,0,{'PROPERTY MISSING WINDOWS OR DOORS': 1},1,95,85.03962020584238,54.215035438482346,97
30.430038,-91.186462,1,0,{'TALL GRASS': 1},1,95,87.08566583730345,76.01828476113627,97
30.430038,-91.183083,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,53.01598318752087,63.5084606473234,97
30.430073,-91.177895,1,0,{'TALL GRASS': 1},1,95,75.74716340297513,66.40878270789047,97
30.430111,-91.072449,1,0,{'TALL GRASS': 1},1,95,54.32766638032516,46.09839873889616,97
30.43014,-91.170631,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,92.21616545469567,60.003253528744764,97
30.430145,-91.17411,1,0,{'TALL GRASS': 1},1,95,59.910957455305656,70.72950699524468,97
30.430151,-91.177673,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,61.65948329270743,57.72340001574744,97
30.430176,-91.184593,1,0,{'TALL GRASS': 1},1,95,65.88019584681716,51.98538153982352,97
30.430178,-91.185059,1,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,78.95012863444329,92.48593826607285,97
30.430206,-91.184441,3,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1, 'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1, 'TALL GRASS': 1}",3,85,70.88705919580983,45.96221144420846,91
30.430206,-91.170631,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,75.98311647483776,71.50149763802617,97
30.430248,-91.023827,2,0,{'TALL GRASS': 2},2,90,88.44416616220722,95.3265903237023,94
30.43026,-91.175163,2,0,"{'TALL GRASS': 1, 'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1}",2,90,84.01298110990963,39.01010628539488,94
30.430275,-91.178658,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,66.95707055312592,44.508941914081134,97
30.430275,-91.066856,1,0,{'TALL GRASS': 1},1,95,88.802738870983,76.39502293743253,97
30.430286,-91.18647,1,0,{'TALL GRASS': 1},1,95,79.38536973379729,82.37249256483408,97
30.430353,-91.181686,1,0,{'TALL GRASS': 1},1,95,67.91599330759053,73.06274659740194,97
30.430391,-91.186478,1,0,{'TALL GRASS': 1},1,95,97.25539415974093,108.72235358610821,97
30.430408,-91.184853,1,0,{'TALL GRASS': 1},1,95,82.96483494424687,53.781228937569104,97
30.430418,-91.143143,1,1,{'DEFACED SIDEWALK': 1},1,95,84.27802310197806,39.30404834945816,97
30.430439,-91.18087,1,0,{'TALL GRASS': 1},1,95,65.08958889692762,29.520233099835114,97
30.430439,-91.171387,2,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1, 'TALL GRASS': 1}",2,90,63.74318219492406,53.074545953133494,94
30.43047,-91.179726,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,63.90811091316444,60.8433580465235,97
30.430483,-91.084503,1,0,{'TALL GRASS': 1},1,95,69.73828699142977,57.630302197431895,97
30.430502,-91.084496,1,0,{'TALL GRASS': 1},1,95,84.60261767453346,71.39259222268264,97
30.430525,-91.184746,1,0,{'TALL GRASS': 1},1,95,76.16673062204816,59.45244566183035,97
30.430529,-91.184898,1,0,{'TALL GRASS': 1},1,95,66.28137301456717,86.18058975974702,97
30.430552,-91.047295,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,66.94802976606591,47.04531605405643,97
30.430576,-91.17234,1,0,{'TALL GRASS': 1},1,95,45.582259224203206,77.8661245170869,97
30.430611,-91.179031,1,0,{'TALL GRASS': 1},1,95,63.656581441540396,54.030540987250774,97
30.430611,-91.178635,1,0,{'PROPERTY MISSING WINDOWS OR DOORS': 1},1,95,55.259806174190324,54.89791157234843,97
30.430616,-91.180878,1,0,{'TALL GRASS': 1},1,95,56.841031792478354,43.63399639124128,97
30.430695,-91.171021,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,60.62345750895875,60.13833002991136,97
30.430698,-91.090202,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,93.36568481516007,74.04040878350118,97
30.4307,-91.067482,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,65.34722301482333,61.4976992188234,97
30.430752,-91.187775,3,0,{'TALL GRASS': 3},3,85,72.28431062138058,67.58071329749284,91
30.430786,-91.174828,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,92.63809652486319,46.10240099850196,97
30.430828,-91.07048,2,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 2}",2,90,72.92013694303547,49.86374387016788,94
30.430838,-91.174828,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,70.36543658450641,32.44619557094187,97
30.430899,-91.17067,1,0,{'PROPERTY MISSING WINDOWS OR DOORS': 1},1,95,59.819604469133445,62.143086019775616,97
30.430912,-91.179359,2,0,"{'TALL GRASS': 1, 'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1}",2,90,69.54903229581107,54.44108040881692,94
30.430929,-91.175079,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,90.52949985623883,82.41137543874676,97
30.430964,-91.178925,1,0,{'TALL GRASS': 1},1,95,70.78936872030218,68.68412847544887,97
30.430983,-91.182655,1,0,{'TALL GRASS': 1},1,95,67.8174477011149,88.54734818542455,97
30.43103,-91.180702,1,0,{'TALL GRASS': 1},1,95,57.89973521030796,80.0255290240183,97
30.431059,-91.083992,1,0,{'TALL GRASS': 1},1,95,45.41228277189757,50.63238652280185,97
30.431244,-91.068527,2,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 2}",2,90,85.34000564239022,70.76445720704582,94
30.431255,-91.178993,1,0,{'TALL GRASS': 1},1,95,67.99985015805221,67.25269725521463,97
30.431448,-91.171333,1,0,{'TALL GRASS': 1},1,95,97.50869128397386,36.28590733639867,97
30.431465,-91.017853,2,0,{'TALL GRASS': 2},2,90,76.88364524623347,68.22836214552039,94
30.431484,-91.181213,1,0,{'TALL GRASS': 1},1,95,78.50396989381257,36.21435661476596,97
30.431513,-91.18116,1,0,{'TALL GRASS': 1},1,95,38.980674256940006,34.7460757220112,97
30.431522,-91.181587,1,0,{'TALL GRASS': 1},1,95,44.89599091482676,49.41258082102023,97
30.431528,-91.181221,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,57.265155884493566,123.25174274100004,97
30.431553,-91.18119,1,0,{'TALL GRASS': 1},1,95,58.066439491931725,92.6779699365912,97
30.431677,-91.181,1,0,{'TALL GRASS': 1},1,95,69.34731403668862,67.41657223946405,97
30.431726,-91.1735,1,0,{'TALL GRASS': 1},1,95,97.26206001462648,69.29343519209482,97
30.431726,-91.171638,1,0,{'TALL GRASS': 1},1,95,86.31603615099829,68.49599831534155,97
30.431885,-91.179688,2,0,{'TALL GRASS': 2},2,90,88.91730717678966,42.534221905413396,94
30.431887,-91.019539,2,0,{'TALL GRASS': 2},2,90,68.11785515516958,92.72991277738393,94
30.431898,-91.028542,3,1,"{'PROPERTY MISSING WINDOWS OR DOORS': 2, 'TALL GRASS': 1}",3,85,72.97183404941536,61.773259179122036,91
30.431934,-91.172394,1,0,{'TALL GRASS': 1},1,95,61.950863623927305,58.76698053315355,97
30.431952,-91.172264,1,0,{'TALL GRASS': 1},1,95,71.00494391301562,72.07298707005133,97
30.431988,-91.034492,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,102.22008633225781,57.18727785559539,97
30.43207,-91.170578,2,0,{'TALL GRASS': 2},2,90,78.726810589726,81.8660279703449,94
30.432096,-91.030167,1,1,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,74.22483285282695,52.92102405367818,97
30.432131,-91.179222,1,0,{'TALL GRASS': 1},1,95,87.52701495751413,79.65848600832902,97
30.432188,-91.1884,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,98.32587740684349,57.6917823919475,97
30.432188,-91.179382,1,0,{'TALL GRASS': 1},1,95,66.65445801434602,54.53152520644063,97
30.432247,-91.050682,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,80.2275683686781,57.127884677682474,97
30.432266,-90.998474,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,58.064535211868304,67.34068436760015,97
30.432325,-91.160774,1,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,88.08113069045571,49.13539496826789,97
30.432335,-91.179138,1,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,83.44110707905276,43.8302550825545,97
30.432375,-91.152168,1,0,{'ILLEGAL SIGN IN THE PUBLIC RIGHT-OF-WAY': 1},1,95,86.3608935255471,63.93797531889567,97
30.43252,-91.179054,1,0,{'TALL GRASS': 1},1,95,89.63342262834603,81.02342805659242,97
30.43257,-91.072701,1,0,{'TALL GRASS': 1},1,95,57.7351708175135,90.12201565346793,97
30.432581,-91.072632,2,0,{'TALL GRASS': 2},2,90,68.40096484557364,19.99946540389538,94
30.432602,-91.052483,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,105.57831392307835,93.50460996131801,97
30.432611,-91.052666,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,72.39654355229351,41.962943632093065,97
30.432648,-91.063248,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,81.8984678707187,48.422450765371096,97
30.432697,-91.072166,1,0,{'TALL GRASS': 1},1,95,47.24004661525945,65.9986751158744,97
30.432856,-91.188911,1,0,{'TALL GRASS': 1},1,95,62.82728522775426,65.22128211532979,97
30.432859,-91.181046,2,0,"{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1, 'TALL GRASS': 1}",2,90,68.7847216445774,67.01874825555095,94
30.432919,-91.068481,2,0,{'TALL GRASS': 2},2,90,50.92996051381834,65.12278428795179,94
30.432947,-91.071373,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,50.01722537129738,55.7571194563161,97
30.432964,-91.052574,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,71.73478288318402,84.37943678288153,97
30.433018,-91.030533,1,1,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,55.22899831432556,37.30347182213605,97
30.433041,-91.17926,1,0,{'TALL GRASS': 1},1,95,86.09751085044721,68.28252110594023,97
30.433041,-91.030319,1,1,{'TALL GRASS': 1},1,95,80.0659384224408,58.78982249034737,97
30.433044,-91.136703,2,0,{'TALL GRASS': 2},2,90,66.26266324697936,57.132773818062326,94
30.433048,-91.178505,1,0,{'TALL GRASS': 1},1,95,90.79495846838533,29.118322175378726,97
30.43306,-91.179207,1,0,{'TALL GRASS': 1},1,95,85.11270631153184,58.81359568662879,97
30.433071,-91.179047,2,0,{'TALL GRASS': 2},2,90,73.2542764993481,35.575121919424284,94
30.433174,-91.068474,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,91.28365215735633,69.58651880581118,97
30.433186,-91.068939,3,0,{'TALL GRASS': 3},3,85,82.17505223740052,78.68293343300509,91
30.433243,-91.17836,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,111.22290688330314,54.673587231040244,97
30.433287,-91.051796,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,41.64855512008781,38.71955449928248,97
30.433338,-91.052109,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,84.5764201858553,21.94323614604872,97
30.433342,-91.18557,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,88.2942401646783,89.34710759516794,97
30.433344,-91.026245,1,1,{'TALL GRASS': 1},1,95,40.73643223206213,74.39050935444098,97
30.433348,-91.025566,1,1,{'TALL GRASS': 1},1,95,81.51055294977338,93.89914663064607,97
30.433355,-91.057472,1,0,{'TALL GRASS': 1},1,95,78.68906254961242,61.87334938456817,97
30.433361,-91.025352,1,1,{'TALL GRASS': 1},1,95,70.98649872780823,54.266861227052324,97
30.433424,-91.183762,2,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 2}",2,90,75.83648542807309,44.57737793667405,94
30.433447,-91.051788,2,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 2}",2,90,88.3771708135594,28.144876241164845,94
30.433472,-91.174164,1,0,{'TALL GRASS': 1},1,95,70.11617678902051,41.6952531883862,97
30.433516,-91.185631,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,55.439753907825384,38.86695465285625,97
30.433517,-91.180977,1,0,{'TALL GRASS': 1},1,95,83.06306577185433,37.9920966903715,97
30.433519,-91.180878,1,0,{'TALL GRASS': 1},1,95,94.64246466395937,51.29600032561633,97
30.433538,-91.180756,1,0,{'TALL GRASS': 1},1,95,54.38367944274654,31.125365385771858,97
30.433802,-91.052605,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,71.94746310503753,85.07262297023873,97
30.433809,-91.052406,2,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 2}",2,90,91.48159734437665,60.01049529002973,94
30.433838,-91.052223,3,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 2, 'TALL GRASS': 1}",3,85,50.59363470872043,33.44183050410428,91
30.433842,-91.181908,2,0,"{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1, 'TALL GRASS': 1}",2,90,63.9122175035909,73.0496877122959,94
30.433929,-91.177078,1,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,80.34602746503873,84.4206869654817,97
30.433945,-91.109299,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,59.04563839671792,75.28430190052882,97
30.434032,-91.181992,2,0,"{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1, 'TALL GRASS': 1}",2,90,67.47867150752795,79.19580644327618,94
30.434042,-91.158714,1,0,{'TALL GRASS': 1},1,95,94.78204864021887,75.12542522879163,97
30.434072,-91.109245,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,81.54984933280353,100.82693938927925,97
30.434076,-91.183014,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,87.36089091825288,121.49627707444122,97
30.434141,-91.052765,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,64.52821320760353,41.78407627762083,97
30.434143,-91.074715,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,99.40391112906734,101.24192848547051,97
30.434147,-91.182014,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,62.13422853762591,54.03449227169573,97
30.434206,-91.181541,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,92.03071439192247,33.095573670803155,97
30.434284,-91.182243,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,88.76913987145628,31.702281790165618,97
30.434328,-91.185112,1,0,{'TALL GRASS': 1},1,95,87.40216418771669,59.91790258669318,97
30.434332,-91.18512,1,0,{'TALL GRASS': 1},1,95,59.608303836879244,44.03128761569844,97
30.43434,-91.05233,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,71.67339958759774,36.642344384257676,97
30.434345,-91.05233,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,70.21602519060202,87.16500797279367,97
30.434347,-91.184959,1,0,{'TALL GRASS': 1},1,95,80.60298831497903,36.69472323751741,97
30.434368,-91.181244,1,0,{'TALL GRASS': 1},1,95,88.08742064948044,61.82616633292108,97
30.434372,-91.178146,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,94.77736608858959,73.04442658108562,97
30.434374,-91.052536,2,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1, 'TALL GRASS': 1}",2,90,59.240016376483084,75.49315027034088,94
30.434391,-91.052544,1,0,{'TALL GRASS': 1},1,95,83.84933926896656,55.92695771791368,97
30.434395,-91.185112,3,1,"{'TALL GRASS': 2, 'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",3,85,74.57158549840165,45.63473994438927,91
30.434467,-91.178627,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,71.34146837826573,102.94892426997781,97
30.434515,-91.062218,1,0,{'TALL GRASS': 1},1,95,99.47863276077956,33.65907288077952,97
30.434528,-91.066216,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,70.44296508715384,53.73812401509806,97
30.434544,-91.074081,1,0,{'TALL GRASS': 1},1,95,32.84940955568592,60.005967721333825,97
30.434568,-91.184113,1,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,61.84166998812019,46.26320981436779,97
30.434574,-91.171715,3,0,"{'PROPERTY MISSING WINDOWS OR DOORS': 1, 'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1, 'TALL GRASS': 1}",3,85,60.45732796922631,43.77733921487462,91
30.434599,-91.179276,1,0,{'TALL GRASS': 1},1,95,49.165027109177316,89.88182979509278,97
30.434633,-91.178047,1,0,{'TALL GRASS': 1},1,95,106.05041188350181,49.3232026313592,97
30.434637,-91.178062,1,0,{'TALL GRASS': 1},1,95,67.77514010833657,83.8944470626966,97
30.434675,-91.181412,1,0,{'TALL GRASS': 1},1,95,108.88962630349353,88.28654086255386,97
30.434732,-91.180328,1,0,{'TALL GRASS': 1},1,95,78.07150258381529,27.385887641791772,97
30.434732,-91.180222,1,0,{'TALL GRASS': 1},1,95,48.295700360406194,82.64295998639396,97
30.434736,-91.180138,2,0,"{'TALL GRASS': 1, 'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",2,90,83.56717134359089,53.75145331872014,94
30.434748,-91.183052,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,71.12999480850894,52.64288593491102,97
30.434759,-91.180763,1,0,{'TALL GRASS': 1},1,95,85.48015170694322,37.8002979439738,97
30.434761,-91.181145,1,0,{'TALL GRASS': 1},1,95,92.10318216292333,43.45631073965865,97
30.434763,-91.181023,1,0,{'TALL GRASS': 1},1,95,91.65757362291257,64.10358756221211,97
30.434767,-91.180893,1,0,{'TALL GRASS': 1},1,95,86.75566349338672,72.38282520600802,97
30.434776,-91.179382,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,86.94029709323195,76.43300253982693,97
30.434786,-91.185143,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,89.78812156612126,90.78236340922197,97
30.434803,-90.999748,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,96.79556270481734,62.66706026805438,97
30.434826,-91.1847,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,70.56480388581781,77.311626775512,97
30.43486,-91.184669,1,0,{'TALL GRASS': 1},1,95,80.07173040228598,46.6783262415457,97
30.434864,-91.190575,2,0,"{'TALL GRASS': 1, 'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1}",2,90,79.04903709851136,56.63367209300475,94
30.434898,-91.179031,1,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 1},1,95,83.1132914451967,95.28979642056225,97
30.4349,-91.079697,1,0,"{'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",1,95,76.51462727742692,18.35628693338944,97
30.434917,-91.178169,3,0,{'PROPERTY NEEDS TO BE CONDEMNED OR TORN DOWN': 3},3,85,74.91293808671236,99.71099776597596,91
30.434927,-91.187691,1,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,98.4603920077931,39.73653759365455,97
30.43494,-91.171349,1,0,"{'JUNK, INOPERABLE, OR ABANDONED VEHICLE': 1}",1,95,94.77200013204069,59.48570058499443,97
30.434959,-91.160355,3,0,"{'TALL GRASS': 2, 'JUNK, TRASH, OR DEBRIS ON PRIVATE PROPERTY': 1}",3,85,93.11373340260165,88.30865701695033,91
30.434975,-91.179283,1,0,{'TALL GRASS': 1},1,95,110.73567642115825,60.3701628317047,97
30.434978,-91.010269,1,0,{'TALL GRASS': 1},1,95,65.11240488560529,77.60213350922695,97
